BELNR,BUKRS,GJAHR,BUDAT,BUZEI,HKONT,SHKZG,DMBTR,REF_BILLING
5000001243,US10,2025,2025-06-26,001,0140000000,H,535.91,9000001243
5000001243,US10,2025,2025-06-26,002,0801000000,S,535.91,9000001243
5000001244,US10,2024,2024-09-27,001,0140000000,S,3170.52,9000001244
5000001244,US10,2024,2024-09-27,002,0800000000,H,3170.52,9000001244
5000001245,DE20,2025,2025-07-13,001,0140000000,S,217.0,9000001245
5000001245,DE20,2025,2025-07-13,002,0800000000,H,217.0,9000001245
5000001246,DE20,2026,2026-06-18,001,0140000000,S,401.52,9000001246
5000001246,DE20,2026,2026-06-18,002,0800000000,H,401.52,9000001246
5000001247,US10,2026,2026-03-01,001,0140000000,S,1044.12,9000001247
5000001247,US10,2026,2026-03-01,002,0800000000,H,1044.12,9000001247
5000001248,US10,2026,2026-09-09,001,0140000000,S,1808.36,9000001248
5000001248,US10,2026,2026-09-09,002,0800000000,H,1808.36,9000001248
5000001249,IN30,2026,2026-02-25,001,0140000000,S,2253.38,9000001249
5000001249,IN30,2026,2026-02-25,002,0800000000,H,2253.38,9000001249
5000001251,US10,2025,2025-04-03,001,0140000000,S,2328.11,9000001251
5000001251,US10,2025,2025-04-03,002,0800000000,H,2328.11,9000001251
5000001252,US10,2026,2026-07-20,001,0140000000,S,55.1,9000001252
5000001252,US10,2026,2026-07-20,002,0800000000,H,55.1,9000001252
5000001253,US10,2026,2026-08-12,001,0140000000,H,120.5,9000001253
5000001253,US10,2026,2026-08-12,002,0801000000,S,120.5,9000001253
5000001254,US10,2025,2025-04-17,001,0140000000,S,13938.77,9000001254
5000001254,US10,2025,2025-04-17,002,0800000000,H,13938.77,9000001254
5000001256,US10,2026,2026-06-16,001,0140000000,S,804.0,9000001256
5000001256,US10,2026,2026-06-16,002,0800000000,H,804.0,9000001256
5000001257,IN30,2026,2026-05-16,001,0140000000,H,159.45,9000001257
5000001257,IN30,2026,2026-05-16,002,0801000000,S,159.45,9000001257
5000001258,US10,2026,2026-02-09,001,0140000000,S,6212.1,9000001258
5000001258,US10,2026,2026-02-09,002,0800000000,H,6212.1,9000001258
5000001259,US10,2026,2026-06-19,001,0140000000,S,103.11,9000001259
5000001259,US10,2026,2026-06-19,002,0800000000,H,103.11,9000001259
5000001260,US10,2025,2025-08-10,001,0140000000,S,2010.57,9000001260
5000001260,US10,2025,2025-08-10,002,0800000000,H,2010.57,9000001260
5000001261,US10,2026,2026-08-28,001,0140000000,S,3218.35,9000001261
5000001261,US10,2026,2026-08-28,002,0800000000,H,3218.35,9000001261
5000001262,US10,2025,2025-03-02,001,0140000000,S,1525.2,9000001262
5000001262,US10,2025,2025-03-02,002,0800000000,H,1525.2,9000001262
5000001263,US10,2026,2026-02-06,001,0140000000,S,527.61,9000001263
5000001263,US10,2026,2026-02-06,002,0800000000,H,527.61,9000001263
5000001265,US10,2024,2024-09-21,001,0140000000,S,4981.39,9000001265
5000001265,US10,2024,2024-09-21,002,0800000000,H,4981.39,9000001265
5000001266,US10,2024,2024-11-07,001,0140000000,S,733.75,9000001266
5000001266,US10,2024,2024-11-07,002,0800000000,H,733.75,9000001266
5000001268,DE20,2026,2026-04-13,001,0140000000,S,223.65,9000001268
5000001268,DE20,2026,2026-04-13,002,0800000000,H,223.65,9000001268
5000001269,US10,2026,2026-06-02,001,0140000000,S,471.84,9000001269
5000001269,US10,2026,2026-06-02,002,0800000000,H,471.84,9000001269
5000001270,US10,2025,2025-11-26,001,0140000000,S,183.34,9000001270
5000001270,US10,2025,2025-11-26,002,0800000000,H,183.34,9000001270
5000001271,IN30,2025,2025-06-14,001,0140000000,S,3561.05,9000001271
5000001271,IN30,2025,2025-06-14,002,0800000000,H,3561.05,9000001271
5000001272,US10,2026,2026-07-19,001,0140000000,S,324.99,9000001272
5000001272,US10,2026,2026-07-19,002,0800000000,H,324.99,9000001272
5000001273,DE20,2025,2025-09-18,001,0140000000,S,662.05,9000001273
5000001273,DE20,2025,2025-09-18,002,0800000000,H,662.05,9000001273
5000001274,IN30,2026,2026-04-20,001,0140000000,S,2781.44,9000001274
5000001274,IN30,2026,2026-04-20,002,0800000000,H,2781.44,9000001274
5000001275,US10,2026,2026-08-27,001,0140000000,S,7239.52,9000001275
5000001275,US10,2026,2026-08-27,002,0800000000,H,7239.52,9000001275
5000001276,US10,2025,2025-03-14,001,0140000000,S,361.43,9000001276
5000001276,US10,2025,2025-03-14,002,0800000000,H,361.43,9000001276
5000001277,US10,2025,2025-06-22,001,0140000000,S,1900.21,9000001277
5000001277,US10,2025,2025-06-22,002,0800000000,H,1900.21,9000001277
5000001278,DE20,2026,2026-06-16,001,0140000000,H,473.15,9000001278
5000001278,DE20,2026,2026-06-16,002,0801000000,S,473.15,9000001278
5000001279,DE20,2025,2025-11-13,001,0140000000,H,2529.22,9000001279
5000001279,DE20,2025,2025-11-13,002,0801000000,S,2529.22,9000001279
5000001280,US10,2026,2026-07-04,001,0140000000,S,1581.05,9000001280
5000001280,US10,2026,2026-07-04,002,0800000000,H,1581.05,9000001280
5000001281,US10,2024,2024-09-27,001,0140000000,S,3281.66,9000001281
5000001281,US10,2024,2024-09-27,002,0800000000,H,3281.66,9000001281
5000001282,US10,2026,2026-05-08,001,0140000000,S,2331.78,9000001282
5000001282,US10,2026,2026-05-08,002,0800000000,H,2331.78,9000001282
5000001283,US10,2026,2026-01-17,001,0140000000,H,72.41,9000001283
5000001283,US10,2026,2026-01-17,002,0801000000,S,72.41,9000001283
5000001284,US10,2025,2025-12-28,001,0140000000,S,329.25,9000001284
5000001284,US10,2025,2025-12-28,002,0800000000,H,329.25,9000001284
5000001285,US10,2024,2024-12-29,001,0140000000,S,4082.6,9000001285
5000001285,US10,2024,2024-12-29,002,0800000000,H,4082.6,9000001285
5000001286,DE20,2025,2025-05-21,001,0140000000,S,934.2,9000001286
5000001286,DE20,2025,2025-05-21,002,0800000000,H,934.2,9000001286
5000001287,US10,2026,2026-07-15,001,0140000000,S,63.65,9000001287
5000001287,US10,2026,2026-07-15,002,0800000000,H,63.65,9000001287
5000001288,IN30,2025,2025-07-09,001,0140000000,S,2887.85,9000001288
5000001288,IN30,2025,2025-07-09,002,0800000000,H,2887.85,9000001288
5000001289,DE20,2026,2026-07-12,001,0140000000,S,1756.93,9000001289
5000001289,DE20,2026,2026-07-12,002,0800000000,H,1756.93,9000001289
5000001290,US10,2025,2025-05-30,001,0140000000,S,2494.97,9000001290
5000001290,US10,2025,2025-05-30,002,0800000000,H,2494.97,9000001290
5000001291,US10,2025,2025-12-16,001,0140000000,S,3913.68,9000001291
5000001291,US10,2025,2025-12-16,002,0800000000,H,3913.68,9000001291
5000001292,DE20,2026,2026-01-19,001,0140000000,S,1606.96,9000001292
5000001292,DE20,2026,2026-01-19,002,0800000000,H,1606.96,9000001292
5000001293,DE20,2025,2025-01-23,001,0140000000,S,869.5,9000001293
5000001293,DE20,2025,2025-01-23,002,0800000000,H,869.5,9000001293
5000001294,US10,2024,2024-12-27,001,0140000000,S,271.29,9000001294
5000001294,US10,2024,2024-12-27,002,0800000000,H,271.29,9000001294
5000001295,DE20,2025,2025-02-13,001,0140000000,S,1041.96,9000001295
5000001295,DE20,2025,2025-02-13,002,0800000000,H,1041.96,9000001295
5000001296,DE20,2024,2024-09-30,001,0140000000,S,1477.58,9000001296
5000001296,DE20,2024,2024-09-30,002,0800000000,H,1477.58,9000001296
5000001297,US10,2026,2026-02-08,001,0140000000,S,13026.73,9000001297
5000001297,US10,2026,2026-02-08,002,0800000000,H,13026.73,9000001297
5000001298,DE20,2026,2026-02-08,001,0140000000,S,590.75,9000001298
5000001298,DE20,2026,2026-02-08,002,0800000000,H,590.75,9000001298
5000001299,US10,2026,2026-01-06,001,0140000000,S,203.56,9000001299
5000001299,US10,2026,2026-01-06,002,0800000000,H,203.56,9000001299
5000001300,US10,2024,2024-10-03,001,0140000000,S,677.23,9000001300
5000001300,US10,2024,2024-10-03,002,0800000000,H,677.23,9000001300
5000001301,US10,2025,2025-09-04,001,0140000000,S,2990.44,9000001301
5000001301,US10,2025,2025-09-04,002,0800000000,H,2990.44,9000001301
5000001302,US10,2026,2026-02-26,001,0140000000,S,1375.39,9000001302
5000001302,US10,2026,2026-02-26,002,0800000000,H,1375.39,9000001302
5000001303,US10,2025,2025-02-23,001,0140000000,S,6009.06,9000001303
5000001303,US10,2025,2025-02-23,002,0800000000,H,6009.06,9000001303
5000001304,US10,2025,2025-03-16,001,0140000000,S,4239.42,9000001304
5000001304,US10,2025,2025-03-16,002,0800000000,H,4239.42,9000001304
5000001305,DE20,2024,2024-10-20,001,0140000000,S,2015.52,9000001305
5000001305,DE20,2024,2024-10-20,002,0800000000,H,2015.52,9000001305
5000001306,US10,2026,2026-05-21,001,0140000000,S,2310.66,9000001306
5000001306,US10,2026,2026-05-21,002,0800000000,H,2310.66,9000001306
5000001307,US10,2025,2025-03-06,001,0140000000,S,1946.82,9000001307
5000001307,US10,2025,2025-03-06,002,0800000000,H,1946.82,9000001307
5000001308,US10,2025,2025-08-04,001,0140000000,S,23.88,9000001308
5000001308,US10,2025,2025-08-04,002,0800000000,H,23.88,9000001308
5000001309,US10,2025,2025-01-06,001,0140000000,S,5201.13,9000001309
5000001309,US10,2025,2025-01-06,002,0800000000,H,5201.13,9000001309
5000001310,US10,2026,2026-06-10,001,0140000000,S,518.24,9000001310
5000001310,US10,2026,2026-06-10,002,0800000000,H,518.24,9000001310
5000001311,US10,2026,2026-09-06,001,0140000000,S,582.37,9000001311
5000001311,US10,2026,2026-09-06,002,0800000000,H,582.37,9000001311
5000001312,US10,2025,2025-09-18,001,0140000000,S,1651.51,9000001312
5000001312,US10,2025,2025-09-18,002,0800000000,H,1651.51,9000001312
5000001313,US10,2025,2025-03-07,001,0140000000,S,7092.93,9000001313
5000001313,US10,2025,2025-03-07,002,0800000000,H,7092.93,9000001313
5000001314,DE20,2025,2025-10-07,001,0140000000,S,4048.16,9000001314
5000001314,DE20,2025,2025-10-07,002,0800000000,H,4048.16,9000001314
5000001315,US10,2026,2026-07-02,001,0140000000,S,1219.68,9000001315
5000001315,US10,2026,2026-07-02,002,0800000000,H,1219.68,9000001315
5000001316,DE20,2025,2025-01-14,001,0140000000,S,926.91,9000001316
5000001316,DE20,2025,2025-01-14,002,0800000000,H,926.91,9000001316
5000001317,IN30,2025,2025-11-21,001,0140000000,S,357.21,9000001317
5000001317,IN30,2025,2025-11-21,002,0800000000,H,357.21,9000001317
5000001318,DE20,2025,2025-08-19,001,0140000000,S,1849.95,9000001318
5000001318,DE20,2025,2025-08-19,002,0800000000,H,1849.95,9000001318
5000001319,IN30,2026,2026-08-13,001,0140000000,S,1260.85,9000001319
5000001319,IN30,2026,2026-08-13,002,0800000000,H,1260.85,9000001319
5000001320,IN30,2025,2025-03-24,001,0140000000,S,2032.92,9000001320
5000001320,IN30,2025,2025-03-24,002,0800000000,H,2032.92,9000001320
5000001321,DE20,2026,2026-05-28,001,0140000000,S,2199.26,9000001321
5000001321,DE20,2026,2026-05-28,002,0800000000,H,2199.26,9000001321
5000001322,US10,2025,2025-10-26,001,0140000000,S,1770.5,9000001322
5000001322,US10,2025,2025-10-26,002,0800000000,H,1770.5,9000001322
5000001323,DE20,2025,2025-05-19,001,0140000000,H,574.36,9000001323
5000001323,DE20,2025,2025-05-19,002,0801000000,S,574.36,9000001323
5000001324,US10,2026,2026-05-02,001,0140000000,S,1583.45,9000001324
5000001324,US10,2026,2026-05-02,002,0800000000,H,1583.45,9000001324
5000001325,US10,2025,2025-08-24,001,0140000000,S,3564.45,9000001325
5000001325,US10,2025,2025-08-24,002,0800000000,H,3564.45,9000001325
5000001326,IN30,2026,2026-05-16,001,0140000000,S,1102.2,9000001326
5000001326,IN30,2026,2026-05-16,002,0800000000,H,1102.2,9000001326
5000001327,DE20,2025,2025-02-24,001,0140000000,S,7934.57,9000001327
5000001327,DE20,2025,2025-02-24,002,0800000000,H,7934.57,9000001327
5000001328,DE20,2025,2025-07-07,001,0140000000,S,2231.04,9000001328
5000001328,DE20,2025,2025-07-07,002,0800000000,H,2231.04,9000001328
5000001329,US10,2026,2026-02-07,001,0140000000,S,4715.2,9000001329
5000001329,US10,2026,2026-02-07,002,0800000000,H,4715.2,9000001329
5000001330,US10,2026,2026-02-14,001,0140000000,S,6435.66,9000001330
5000001330,US10,2026,2026-02-14,002,0800000000,H,6435.66,9000001330
5000001331,DE20,2025,2025-10-31,001,0140000000,S,456.75,9000001331
5000001331,DE20,2025,2025-10-31,002,0800000000,H,456.75,9000001331
5000001332,DE20,2025,2025-12-26,001,0140000000,S,547.95,9000001332
5000001332,DE20,2025,2025-12-26,002,0800000000,H,547.95,9000001332
5000001333,US10,2025,2025-05-07,001,0140000000,S,622.87,9000001333
5000001333,US10,2025,2025-05-07,002,0800000000,H,622.87,9000001333
5000001334,DE20,2025,2025-06-25,001,0140000000,S,6809.49,9000001334
5000001334,DE20,2025,2025-06-25,002,0800000000,H,6809.49,9000001334
5000001335,US10,2026,2026-03-03,001,0140000000,S,10887.94,9000001335
5000001335,US10,2026,2026-03-03,002,0800000000,H,10887.94,9000001335
5000001336,IN30,2025,2025-02-24,001,0140000000,H,134.61,9000001336
5000001336,IN30,2025,2025-02-24,002,0801000000,S,134.61,9000001336
5000001337,DE20,2024,2024-12-26,001,0140000000,S,2901.89,9000001337
5000001337,DE20,2024,2024-12-26,002,0800000000,H,2901.89,9000001337
5000001338,US10,2026,2026-07-03,001,0140000000,S,1637.96,9000001338
5000001338,US10,2026,2026-07-03,002,0800000000,H,1637.96,9000001338
5000001339,IN30,2025,2025-03-19,001,0140000000,S,1438.66,9000001339
5000001339,IN30,2025,2025-03-19,002,0800000000,H,1438.66,9000001339
5000001340,US10,2025,2025-01-19,001,0140000000,S,670.68,9000001340
5000001340,US10,2025,2025-01-19,002,0800000000,H,670.68,9000001340
5000001342,US10,2025,2025-01-30,001,0140000000,S,7147.47,9000001342
5000001342,US10,2025,2025-01-30,002,0800000000,H,7147.47,9000001342
5000001343,DE20,2025,2025-03-15,001,0140000000,S,514.91,9000001343
5000001343,DE20,2025,2025-03-15,002,0800000000,H,514.91,9000001343
5000001344,DE20,2025,2025-09-28,001,0140000000,H,168.17,9000001344
5000001344,DE20,2025,2025-09-28,002,0801000000,S,168.17,9000001344
5000001345,US10,2026,2026-05-03,001,0140000000,S,596.0,9000001345
5000001345,US10,2026,2026-05-03,002,0800000000,H,596.0,9000001345
5000001346,IN30,2026,2026-02-11,001,0140000000,S,95.52,9000001346
5000001346,IN30,2026,2026-02-11,002,0800000000,H,95.52,9000001346
5000001347,US10,2025,2025-08-16,001,0140000000,S,2110.63,9000001347
5000001347,US10,2025,2025-08-16,002,0800000000,H,2110.63,9000001347
5000001348,US10,2024,2024-12-09,001,0140000000,S,1119.51,9000001348
5000001348,US10,2024,2024-12-09,002,0800000000,H,1119.51,9000001348
5000001349,US10,2025,2025-05-17,001,0140000000,S,22.76,9000001349
5000001349,US10,2025,2025-05-17,002,0800000000,H,22.76,9000001349
5000001350,US10,2026,2026-03-13,001,0140000000,H,110.9,9000001350
5000001350,US10,2026,2026-03-13,002,0801000000,S,110.9,9000001350
5000001351,US10,2026,2026-05-03,001,0140000000,S,133.57,9000001351
5000001351,US10,2026,2026-05-03,002,0800000000,H,133.57,9000001351
5000001352,US10,2025,2025-09-04,001,0140000000,S,307.84,9000001352
5000001352,US10,2025,2025-09-04,002,0800000000,H,307.84,9000001352
5000001353,US10,2025,2025-11-14,001,0140000000,S,557.49,9000001353
5000001353,US10,2025,2025-11-14,002,0800000000,H,557.49,9000001353
5000001354,IN30,2025,2025-10-10,001,0140000000,S,531.83,9000001354
5000001354,IN30,2025,2025-10-10,002,0800000000,H,531.83,9000001354
5000001355,US10,2025,2025-01-16,001,0140000000,S,1111.04,9000001355
5000001355,US10,2025,2025-01-16,002,0800000000,H,1111.04,9000001355
5000001356,DE20,2026,2026-07-29,001,0140000000,S,5631.93,9000001356
5000001356,DE20,2026,2026-07-29,002,0800000000,H,5631.93,9000001356
5000001357,US10,2025,2025-04-01,001,0140000000,S,1794.09,9000001357
5000001357,US10,2025,2025-04-01,002,0800000000,H,1794.09,9000001357
5000001358,DE20,2026,2026-02-03,001,0140000000,S,4631.46,9000001358
5000001358,DE20,2026,2026-02-03,002,0800000000,H,4631.46,9000001358
5000001359,US10,2025,2025-01-18,001,0140000000,S,6522.21,9000001359
5000001359,US10,2025,2025-01-18,002,0800000000,H,6522.21,9000001359
5000001360,US10,2026,2026-01-16,001,0140000000,S,179.34,9000001360
5000001360,US10,2026,2026-01-16,002,0800000000,H,179.34,9000001360
5000001361,DE20,2025,2025-04-22,001,0140000000,S,1208.68,9000001361
5000001361,DE20,2025,2025-04-22,002,0800000000,H,1208.68,9000001361
5000001362,DE20,2025,2025-06-01,001,0140000000,S,3919.86,9000001362
5000001362,DE20,2025,2025-06-01,002,0800000000,H,3919.86,9000001362
5000001363,IN30,2025,2025-01-26,001,0140000000,S,1299.86,9000001363
5000001363,IN30,2025,2025-01-26,002,0800000000,H,1299.86,9000001363
5000001364,US10,2026,2026-09-02,001,0140000000,S,2722.96,9000001364
5000001364,US10,2026,2026-09-02,002,0800000000,H,2722.96,9000001364
5000001365,US10,2026,2026-08-16,001,0140000000,S,3417.1,9000001365
5000001365,US10,2026,2026-08-16,002,0800000000,H,3417.1,9000001365
5000001366,DE20,2025,2025-02-17,001,0140000000,S,461.51,9000001366
5000001366,DE20,2025,2025-02-17,002,0800000000,H,461.51,9000001366
5000001367,DE20,2025,2025-09-22,001,0140000000,S,4523.55,9000001367
5000001367,DE20,2025,2025-09-22,002,0800000000,H,4523.55,9000001367
5000001368,US10,2025,2025-07-12,001,0140000000,S,14484.09,9000001368
5000001368,US10,2025,2025-07-12,002,0800000000,H,14484.09,9000001368
5000001369,US10,2024,2024-09-24,001,0140000000,S,2547.39,9000001369
5000001369,US10,2024,2024-09-24,002,0800000000,H,2547.39,9000001369
5000001370,US10,2026,2026-08-28,001,0140000000,S,19.26,9000001370
5000001370,US10,2026,2026-08-28,002,0800000000,H,19.26,9000001370
5000001372,US10,2024,2024-11-04,001,0140000000,S,434.7,9000001372
5000001372,US10,2024,2024-11-04,002,0800000000,H,434.7,9000001372
5000001373,DE20,2025,2025-11-17,001,0140000000,S,585.9,9000001373
5000001373,DE20,2025,2025-11-17,002,0800000000,H,585.9,9000001373
5000001374,IN30,2024,2024-09-27,001,0140000000,S,2131.98,9000001374
5000001374,IN30,2024,2024-09-27,002,0800000000,H,2131.98,9000001374
5000001375,US10,2025,2025-06-06,001,0140000000,S,1136.31,9000001375
5000001375,US10,2025,2025-06-06,002,0800000000,H,1136.31,9000001375
5000001376,US10,2025,2025-03-07,001,0140000000,S,1851.32,9000001376
5000001376,US10,2025,2025-03-07,002,0800000000,H,1851.32,9000001376
5000001377,US10,2025,2025-01-14,001,0140000000,S,238.92,9000001377
5000001377,US10,2025,2025-01-14,002,0800000000,H,238.92,9000001377
5000001378,DE20,2025,2025-01-26,001,0140000000,S,2872.92,9000001378
5000001378,DE20,2025,2025-01-26,002,0800000000,H,2872.92,9000001378
5000001379,DE20,2026,2026-09-10,001,0140000000,S,1668.66,9000001379
5000001379,DE20,2026,2026-09-10,002,0800000000,H,1668.66,9000001379
5000001381,US10,2026,2026-08-05,001,0140000000,S,1994.02,9000001381
5000001381,US10,2026,2026-08-05,002,0800000000,H,1994.02,9000001381
5000001382,US10,2025,2025-01-08,001,0140000000,S,3966.16,9000001382
5000001382,US10,2025,2025-01-08,002,0800000000,H,3966.16,9000001382
5000001383,DE20,2025,2025-06-29,001,0140000000,S,3389.53,9000001383
5000001383,DE20,2025,2025-06-29,002,0800000000,H,3389.53,9000001383
5000001384,US10,2025,2025-01-22,001,0140000000,S,4413.74,9000001384
5000001384,US10,2025,2025-01-22,002,0800000000,H,4413.74,9000001384
5000001385,US10,2025,2025-09-12,001,0140000000,S,1304.3,9000001385
5000001385,US10,2025,2025-09-12,002,0800000000,H,1304.3,9000001385
5000001386,IN30,2025,2025-06-18,001,0140000000,S,603.5,9000001386
5000001386,IN30,2025,2025-06-18,002,0800000000,H,603.5,9000001386
5000001387,US10,2025,2025-01-11,001,0140000000,S,2572.79,9000001387
5000001387,US10,2025,2025-01-11,002,0800000000,H,2572.79,9000001387
5000001388,US10,2025,2025-11-18,001,0140000000,S,784.08,9000001388
5000001388,US10,2025,2025-11-18,002,0800000000,H,784.08,9000001388
5000001389,IN30,2024,2024-11-24,001,0140000000,H,209.68,9000001389
5000001389,IN30,2024,2024-11-24,002,0801000000,S,209.68,9000001389
5000001390,US10,2025,2025-05-19,001,0140000000,S,636.6,9000001390
5000001390,US10,2025,2025-05-19,002,0800000000,H,636.6,9000001390
5000001391,US10,2025,2025-10-06,001,0140000000,S,1542.94,9000001391
5000001391,US10,2025,2025-10-06,002,0800000000,H,1542.94,9000001391
5000001392,US10,2025,2025-06-16,001,0140000000,S,4055.84,9000001392
5000001392,US10,2025,2025-06-16,002,0800000000,H,4055.84,9000001392
5000001393,US10,2025,2025-01-21,001,0140000000,S,269.78,9000001393
5000001393,US10,2025,2025-01-21,002,0800000000,H,269.78,9000001393
5000001394,DE20,2025,2025-10-28,001,0140000000,S,2700.54,9000001394
5000001394,DE20,2025,2025-10-28,002,0800000000,H,2700.54,9000001394
5000001395,US10,2026,2026-07-12,001,0140000000,S,1225.36,9000001395
5000001395,US10,2026,2026-07-12,002,0800000000,H,1225.36,9000001395
