LOG_ID,TIMESTAMP,INTERFACE_ID,SOURCE_SYSTEM,TARGET_SYSTEM,MESSAGE_TYPE,STATUS,LATENCY_MS,PAYLOAD_SIZE_KB,RETRY_COUNT
LOG-0001669,2026-09-08 11:18:34.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,18.5,23.25,0
LOG-0004408,2026-09-08 11:27:10.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,80.4,7.32,0
LOG-0004039,2026-09-08 11:29:20.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,17.5,14.49,0
LOG-0002171,2026-09-08 11:29:22.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,172.1,1.87,0
LOG-0002446,2026-09-08 11:32:14.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,56.1,4.67,0
LOG-0001578,2026-09-08 11:41:12.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,110.9,23.65,0
LOG-0001109,2026-09-08 11:45:34.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,50.5,7.95,0
LOG-0002946,2026-09-08 11:46:04.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,67.4,2.65,0
LOG-0000213,2026-09-08 11:48:10.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,150.7,6.89,0
LOG-0001756,2026-09-08 11:52:14.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,130.1,18.13,0
LOG-0000029,2026-09-08 12:13:10.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,167.1,1.82,0
LOG-0002573,2026-09-08 12:29:39.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,36.9,9.47,0
LOG-0002916,2026-09-08 12:39:03.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,62.8,3.67,0
LOG-0002541,2026-09-08 13:01:53.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,88.3,1.78,0
LOG-0004084,2026-09-08 13:02:15.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,72.8,2.02,0
LOG-0002580,2026-09-08 13:03:54.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,67.0,6.36,0
LOG-0000854,2026-09-08 13:13:29.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,72.0,4.53,0
LOG-0001239,2026-09-08 13:16:04.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,44.1,12.59,0
LOG-0004586,2026-09-08 13:23:50.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,52.6,1.82,0
LOG-0002582,2026-09-08 13:24:36.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,RETRY,366.3,106.23,3
LOG-0002174,2026-09-08 13:30:46.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,82.6,25.45,0
LOG-0000613,2026-09-08 13:39:17.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,FAILED,755.7,5.64,0
LOG-0001479,2026-09-08 13:47:11.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,184.4,0.98,0
LOG-0002223,2026-09-08 13:51:44.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,35.2,28.03,0
LOG-0002648,2026-09-08 13:52:42.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,118.8,5.51,0
LOG-0002778,2026-09-08 14:03:13.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,49.7,43.5,0
LOG-0000253,2026-09-08 14:05:02.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,30.1,29.06,0
LOG-0003222,2026-09-08 14:15:33.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,79.2,3.2,0
LOG-0000151,2026-09-08 14:16:13.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,57.9,6.81,0
LOG-0001184,2026-09-08 14:18:53.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,18.2,0.33,0
LOG-0004191,2026-09-08 14:20:49.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,63.3,6.21,0
LOG-0004237,2026-09-08 14:30:55.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,21.3,12.0,0
LOG-0001146,2026-09-08 14:47:12.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,55.5,11.0,0
LOG-0004665,2026-09-08 15:07:42.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,FAILED,37.9,15.66,3
LOG-0004799,2026-09-08 15:18:10.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,117.3,7.96,0
LOG-0003741,2026-09-08 15:20:21.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,487.7,20.55,0
LOG-0003384,2026-09-08 16:04:42.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,59.5,3.31,0
LOG-0001394,2026-09-08 16:05:44.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,60.1,4.1,0
LOG-0002503,2026-09-08 16:12:07.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,86.0,37.71,0
LOG-0003275,2026-09-08 16:17:54.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,103.2,7.85,0
LOG-0003537,2026-09-08 16:30:05.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,91.2,6.61,0
LOG-0002559,2026-09-08 16:31:24.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,72.2,9.5,0
LOG-0003713,2026-09-08 16:38:03.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,177.5,34.86,0
LOG-0004120,2026-09-08 16:40:33.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,214.1,27.61,0
LOG-0003723,2026-09-08 16:48:18.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,20.4,1.33,0
LOG-0003747,2026-09-08 17:01:31.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,113.0,6.33,0
LOG-0000643,2026-09-08 17:07:19.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,120.9,9.75,0
LOG-0002564,2026-09-08 17:17:30.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,40.2,22.57,0
LOG-0002935,2026-09-08 17:17:59.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,53.6,5.47,0
LOG-0000874,2026-09-08 17:44:18.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,64.9,4.93,0
LOG-0001314,2026-09-08 17:54:34.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,101.5,28.39,0
LOG-0002801,2026-09-08 18:07:28.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,36.2,3.2,0
LOG-0000348,2026-09-08 18:15:47.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,118.6,44.03,0
LOG-0003542,2026-09-08 18:26:13.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,42.4,12.24,0
LOG-0000523,2026-09-08 18:28:35.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,110.6,14.1,0
LOG-0001678,2026-09-08 18:34:40.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,65.9,5.34,0
LOG-0001336,2026-09-08 18:35:34.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,66.9,10.94,0
LOG-0002480,2026-09-08 18:36:13.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,35.3,14.01,0
LOG-0002125,2026-09-08 18:36:15.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,69.3,7.62,0
LOG-0002490,2026-09-08 18:43:52.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,75.5,1.92,0
LOG-0001137,2026-09-08 18:52:56.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,167.3,10.77,0
LOG-0000782,2026-09-08 18:53:10.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,28.7,9.26,0
LOG-0000139,2026-09-08 19:11:43.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,79.6,23.68,0
LOG-0000277,2026-09-08 19:27:16.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,51.5,20.34,0
LOG-0004719,2026-09-08 19:43:38.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,FAILED,131.2,39.66,0
LOG-0003792,2026-09-08 19:59:24.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,FAILED,219.4,10.63,3
LOG-0002745,2026-09-08 20:02:25.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,84.3,11.9,0
LOG-0001402,2026-09-08 20:09:10.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,113.0,21.28,0
LOG-0004132,2026-09-08 20:10:16.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,TIMEOUT,64.4,1.25,1
LOG-0003832,2026-09-08 20:12:15.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,FAILED,107.7,7.87,1
LOG-0000988,2026-09-08 20:18:24.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,FAILED,285.1,15.08,1
LOG-0004742,2026-09-08 20:21:26.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,70.4,3.71,0
LOG-0002355,2026-09-08 20:29:46.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,RETRY,51.8,9.91,3
LOG-0003704,2026-09-08 20:29:57.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,36.0,62.38,0
LOG-0004089,2026-09-08 20:31:38.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,62.3,19.54,0
LOG-0002498,2026-09-08 21:11:55.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,185.3,38.59,0
LOG-0001374,2026-09-08 21:13:33.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,51.4,2.21,0
LOG-0003035,2026-09-08 21:15:26.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,248.3,6.06,0
LOG-0002575,2026-09-08 21:17:07.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,147.3,9.05,0
LOG-0001200,2026-09-08 21:38:09.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,52.3,2.8,0
LOG-0001720,2026-09-08 21:40:42.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,105.3,12.1,0
LOG-0003694,2026-09-08 21:49:37.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,45.1,40.81,0
LOG-0003380,2026-09-08 21:57:07.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,74.8,1.66,0
LOG-0004958,2026-09-08 21:58:40.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,186.4,4.8,0
LOG-0000951,2026-09-08 22:20:01.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,73.2,33.52,0
LOG-0001193,2026-09-08 22:49:00.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,43.1,18.42,0
LOG-0002571,2026-09-08 22:53:08.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,43.7,5.82,0
LOG-0000687,2026-09-08 22:59:49.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,16.8,4.31,0
LOG-0004410,2026-09-08 23:02:56.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,104.7,1.51,0
LOG-0003974,2026-09-08 23:15:50.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,98.2,29.76,0
LOG-0001580,2026-09-08 23:25:10.079035,IF-005,SAP_S4HANA,BTP_APP,OData,FAILED,38.4,2.2,3
LOG-0002440,2026-09-08 23:45:26.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,44.5,4.83,0
LOG-0001739,2026-09-08 23:58:02.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,RETRY,93.5,1.82,1
LOG-0000993,2026-09-09 00:08:05.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,64.8,6.49,0
LOG-0002995,2026-09-09 00:11:35.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,48.0,15.2,0
LOG-0000945,2026-09-09 00:13:12.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,45.2,18.52,0
LOG-0000651,2026-09-09 00:15:43.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,101.5,9.0,0
LOG-0002087,2026-09-09 00:27:17.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,48.8,6.12,0
LOG-0001335,2026-09-09 00:46:59.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,49.1,21.54,0
LOG-0003506,2026-09-09 00:59:52.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,129.0,6.76,0
LOG-0001092,2026-09-09 01:07:41.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,153.1,0.74,0
LOG-0001375,2026-09-09 01:11:23.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,44.6,2.73,0
LOG-0004206,2026-09-09 01:21:14.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,110.3,46.69,0
LOG-0003402,2026-09-09 01:34:46.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,133.1,4.28,0
LOG-0002631,2026-09-09 01:40:08.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,20.6,5.16,0
LOG-0003718,2026-09-09 01:41:44.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,76.8,6.13,0
LOG-0001766,2026-09-09 01:45:29.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,78.1,7.5,0
LOG-0002282,2026-09-09 01:50:58.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,83.1,10.86,0
LOG-0001152,2026-09-09 01:55:05.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,66.1,3.83,0
LOG-0001658,2026-09-09 02:06:06.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,75.8,6.19,0
LOG-0001801,2026-09-09 02:20:36.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,37.7,6.87,0
LOG-0003853,2026-09-09 02:33:38.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,13.3,5.28,0
LOG-0000695,2026-09-09 02:48:04.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,59.3,19.75,0
LOG-0002528,2026-09-09 02:51:05.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,38.2,6.88,0
LOG-0002083,2026-09-09 02:51:07.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,110.4,20.56,0
LOG-0004709,2026-09-09 02:58:29.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,57.3,10.13,0
LOG-0001329,2026-09-09 03:09:49.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,37.1,11.6,0
LOG-0004871,2026-09-09 03:13:43.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,54.8,9.26,0
LOG-0002267,2026-09-09 03:19:25.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,64.7,25.41,0
LOG-0000156,2026-09-09 03:22:42.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,116.5,2.82,0
LOG-0003396,2026-09-09 03:23:13.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,106.6,4.59,0
LOG-0004758,2026-09-09 03:24:05.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,75.0,7.29,0
LOG-0004363,2026-09-09 03:30:23.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,184.5,4.57,0
LOG-0001800,2026-09-09 03:34:06.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,108.3,10.89,0
LOG-0000136,2026-09-09 03:39:15.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,FAILED,63.6,9.85,1
LOG-0000169,2026-09-09 03:43:26.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,182.6,10.77,0
LOG-0002104,2026-09-09 03:46:23.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,35.2,9.39,0
LOG-0001847,2026-09-09 03:55:28.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,FAILED,41.0,12.82,3
LOG-0002781,2026-09-09 04:15:21.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,110.1,5.17,0
LOG-0003219,2026-09-09 04:21:09.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,72.8,7.15,0
LOG-0004969,2026-09-09 04:27:01.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,54.5,22.95,0
LOG-0000414,2026-09-09 04:47:41.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,26.1,15.96,0
LOG-0000224,2026-09-09 04:48:12.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,110.7,2.93,0
LOG-0002482,2026-09-09 04:49:50.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,120.0,18.35,0
LOG-0004748,2026-09-09 04:52:44.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,35.0,9.45,0
LOG-0001211,2026-09-09 05:03:23.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,FAILED,44.5,3.91,3
LOG-0003878,2026-09-09 05:08:46.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,59.6,13.18,0
LOG-0003719,2026-09-09 05:15:03.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,97.5,0.95,0
LOG-0003359,2026-09-09 05:20:36.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,28.5,5.1,0
LOG-0004086,2026-09-09 05:25:44.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,72.4,4.48,0
LOG-0003381,2026-09-09 05:31:31.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,86.2,1.71,0
LOG-0004362,2026-09-09 05:39:47.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,23.3,13.92,0
LOG-0000811,2026-09-09 05:47:40.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,90.3,2.95,0
LOG-0001356,2026-09-09 05:51:10.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,49.3,0.69,0
LOG-0004392,2026-09-09 06:10:33.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,55.9,38.16,0
LOG-0003497,2026-09-09 06:11:55.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,28.7,16.11,0
LOG-0001171,2026-09-09 06:17:12.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,65.2,2.94,0
LOG-0001512,2026-09-09 06:22:08.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,176.1,3.54,0
LOG-0004292,2026-09-09 06:23:59.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,80.2,2.87,0
LOG-0004016,2026-09-09 06:31:26.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,45.2,15.67,0
LOG-0000309,2026-09-09 06:40:35.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,71.8,14.93,0
LOG-0001871,2026-09-09 07:23:00.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,73.2,24.12,0
LOG-0000186,2026-09-09 07:27:35.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,88.5,13.32,0
LOG-0004108,2026-09-09 07:29:09.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,65.0,19.69,0
LOG-0003468,2026-09-09 07:29:22.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,32.6,7.26,0
LOG-0003198,2026-09-09 07:31:38.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,49.1,2.83,0
LOG-0002978,2026-09-09 07:46:06.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,65.4,2.04,0
LOG-0003978,2026-09-09 08:01:23.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,114.5,11.54,0
LOG-0000369,2026-09-09 08:01:48.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,26.9,11.23,0
LOG-0001264,2026-09-09 08:03:13.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,53.2,11.54,0
LOG-0003039,2026-09-09 08:04:51.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,84.0,17.07,0
LOG-0002309,2026-09-09 08:12:14.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,299.5,22.24,0
LOG-0002992,2026-09-09 08:21:31.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,103.1,2.46,0
LOG-0001572,2026-09-09 09:07:22.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,137.5,10.4,0
LOG-0001409,2026-09-09 09:17:00.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,117.0,19.05,0
LOG-0003570,2026-09-09 09:23:44.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,126.7,10.08,0
LOG-0001270,2026-09-09 09:34:11.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,71.5,3.88,0
LOG-0004458,2026-09-09 09:35:55.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,54.0,0.31,0
LOG-0004581,2026-09-09 10:16:36.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,68.2,2.14,0
LOG-0001228,2026-09-09 10:24:02.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,77.9,3.14,0
LOG-0001380,2026-09-09 10:29:31.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,40.9,10.23,0
LOG-0001799,2026-09-09 10:39:24.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,13.2,4.28,0
LOG-0000451,2026-09-09 10:40:30.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,36.3,1.13,0
LOG-0004333,2026-09-09 10:43:18.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,31.0,1.05,0
LOG-0002854,2026-09-09 10:49:40.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,67.2,5.58,0
LOG-0001242,2026-09-09 10:50:45.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,FAILED,72.6,30.9,3
LOG-0001058,2026-09-09 11:07:02.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,SUCCESS,117.0,6.56,0
LOG-0003758,2026-09-09 11:10:30.079035,IF-007,SAP_S4HANA,DATA_LAKE,CDC,RETRY,204.9,1.93,3
LOG-0000853,2026-09-09 11:15:29.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,50.4,17.98,0
LOG-0000719,2026-09-09 11:29:29.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,90.9,24.62,0
LOG-0003698,2026-09-09 11:31:10.079035,IF-001,SAP_ECC,SFDC_CRM,ORDERS,SUCCESS,142.2,9.68,0
LOG-0003031,2026-09-09 11:31:18.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,53.9,10.7,0
LOG-0002288,2026-09-09 11:39:27.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,68.6,53.29,0
LOG-0003613,2026-09-09 11:40:57.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,318.3,36.04,0
LOG-0004215,2026-09-09 11:46:31.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,112.6,27.16,0
LOG-0000415,2026-09-09 11:48:18.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,68.8,10.55,0
LOG-0004737,2026-09-09 11:51:17.079035,IF-005,SAP_S4HANA,BTP_APP,OData,SUCCESS,183.5,11.4,0
LOG-0003846,2026-09-09 11:57:42.079035,IF-004,SAP_ECC,B2B_VAN_SPS,INVOIC,SUCCESS,68.4,2.14,0
LOG-0001679,2026-09-09 12:16:51.079035,IF-003,SAP_S4HANA,ARIBA_NETWORK,ORDRSP,SUCCESS,73.6,10.19,0
LOG-0001869,2026-09-09 12:25:05.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,165.3,10.46,0
LOG-0001643,2026-09-09 12:26:21.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,91.7,1.41,0
LOG-0001253,2026-09-09 12:39:17.079035,IF-006,LEGACY_MAINFRAME,SAP_ECC,MATMAS,SUCCESS,35.8,20.01,0
LOG-0001805,2026-09-09 12:45:45.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,116.2,14.35,0
LOG-0002614,2026-09-09 12:48:14.079035,IF-002,SAP_S4HANA,WMS_MANHATTAN,DESADV,SUCCESS,29.7,9.7,0
LOG-0001824,2026-09-09 12:55:41.079035,IF-008,SAP_CPI,3PL_PROVIDER,DESADV,SUCCESS,127.8,9.62,0
